symbol,time,action,price,actual_price,shares,gross_value,commission,slippage_cost,net_value,gross_pnl,net_pnl,gross_return,net_return
AZO,2025-01-24 15:00:00,NEXT_DAY_EXIT,3314.57,3311.25543,14,46357.57602,1.0,46.40398000000005,46356.57602,-468.85999999999694,-564.136819999997,-0.010002807596040627,-0.01202319372094171
MSTR,2025-01-24 15:55:00,BUY,368.269,368.63726899999995,122,44973.74681799999,1.0,44.928817999992816,44974.74681799999,,,,
MSTR,2025-01-27 13:44:00,STOP_LOSS,331.21,330.87879,122,40367.21238,1.0,40.40761999999984,40366.21238,-4521.198000000003,-4608.534438000003,-0.10063024582574158,-0.10246938035358888
HUM,2025-01-28 15:45:00,BUY,300.61,300.91060999999996,69,20762.832089999996,1.0,20.742089999996494,20763.832089999996,,,,
HUM,2025-01-29 15:00:00,NEXT_DAY_EXIT,295.12,294.82488,69,20342.91672,1.0,20.363279999999804,20341.91672,-378.8100000000006,-421.91537000000045,-0.018262865506802863,-0.020319725577206807
CEG,2025-01-28 15:49:00,BUY,277.4,277.6773999999999,197,54702.44779999999,1.0,54.64779999998882,54703.44779999999,,,,
CEG,2025-01-29 15:11:00,NEXT_DAY_EXIT,285.3,285.0147,197,56147.8959,1.0,56.20410000000129,56146.8959,1556.3000000000068,1443.4481000000055,0.028478731074261122,0.02638678471012216
SOC,2025-01-28 15:54:00,BUY,25.4,25.425399999999996,834,21204.783599999995,4.17,21.183599999998037,21208.953599999993,,,,
SOC,2025-01-29 15:39:00,NEXT_DAY_EXIT,25.43,25.40457,834,21187.41138,4.17,21.208620000000053,21183.241380000003,25.020000000000948,-25.712219999999103,0.0011811023622047693,-0.0012123285516546704
CHRW,2025-01-28 15:58:00,BUY,109.49,109.59948999999999,92,10083.153079999998,1.0,10.073079999999436,10084.153079999998,,,,
CHRW,2025-01-29 15:00:00,NEXT_DAY_EXIT,109.595,109.485405,92,10072.65726,1.0,10.082739999999887,10071.65726,9.660000000000366,-12.495819999999522,0.000958991688738734,-0.0012391541362836514
DECK,2025-01-29 15:38:00,BUY,220.15,220.37015,103,22698.12545,1.0,22.675449999998932,22699.12545,,,,
DECK,2025-01-30 15:00:00,NEXT_DAY_EXIT,223.285,223.061715,103,22975.356645,1.0,22.99835500000043,22974.356645,322.90499999999906,275.23119499999865,0.014240290710878905,0.012125189386976962
NOW,2025-01-29 15:56:00,BUY,1145.99,1147.13599,47,53915.39153,1.0,53.86152999999922,53916.39153,,,,
NOW,2025-01-29 17:11:00,STOP_LOSS,1015.0,1013.985,47,47657.295,1.0,47.70499999999936,47656.295,-6156.530000000001,-6260.09653,-0.11430291712842172,-0.11610748331547328
MDB,2025-01-29 16:04:00,BUY,279.24,279.51923999999997,79,22082.019959999998,1.0,22.05995999999675,22083.019959999998,,,,
MDB,2025-01-30 15:00:00,NEXT_DAY_EXIT,271.63,271.35837,79,21437.31123,1.0,21.458770000001266,21436.31123,-601.1900000000011,-646.7087300000023,-0.027252542615671154,-0.0292853391959712
CAH,2025-01-30 15:48:00,BUY,128.175,128.303175,311,39902.287425,1.555,39.86242499999963,39903.842425,,,,
CAH,2025-01-31 15:00:00,NEXT_DAY_EXIT,124.305,124.180695,311,38620.196145,1.555,38.658855000002106,38618.641145,-1203.5700000000015,-1285.2012800000036,-0.030193095377413725,-0.03220745677350653
KBR,2025-01-30 15:52:00,BUY,55.335,55.39033499999999,777,43038.29029499999,3.8850000000000002,42.995294999994066,43042.175294999994,,,,
KBR,2025-01-31 15:00:00,NEXT_DAY_EXIT,54.255,54.200745000000005,777,42113.978865000005,3.8850000000000002,42.15613499999823,42110.093865,-839.1599999999987,-932.0814299999969,-0.019517484413120057,-0.021655072579667513
SPOT,2025-02-04 15:57:00,BUY,614.27,614.8842699999999,26,15986.991019999998,1.0,15.971019999997907,15987.991019999998,,,,
SPOT,2025-02-05 15:00:00,NEXT_DAY_EXIT,621.21,620.58879,26,16135.30854,1.0,16.151460000000498,16134.30854,180.44000000000142,146.3175200000009,0.01129796343627404,0.009151713921840875
ORLY,2025-02-05 15:38:00,BUY,89.8433,89.93314329999998,209,18796.026949699997,1.045,18.777249699996673,18797.071949699995,,,,
ORLY,2025-02-06 15:01:00,NEXT_DAY_EXIT,88.5147,88.4261853,209,18481.0727277,1.045,18.499572300000963,18480.027727700002,-277.67739999999884,-317.04422199999976,-0.014787969720613496,-0.01686668130272597
COIN,2025-02-05 15:51:00,BUY,278.3,278.57829999999996,93,25907.781899999994,1.0,25.881899999994857,25908.781899999994,,,,
COIN,2025-02-06 15:00:00,NEXT_DAY_EXIT,273.6209,273.3472791,93,25421.296956299997,1.0,25.4467437000024,25420.296956299997,-435.1563000000005,-488.4849437000029,-0.016813151275601887,-0.01885402971028919
RBLX,2025-02-06 15:56:00,BUY,65.1501,65.21525009999999,256,16695.104025599998,1.28,16.678425599999173,16696.384025599997,,,,
RBLX,2025-02-07 15:00:00,NEXT_DAY_EXIT,68.31,68.24169,256,17469.87264,1.28,17.48735999999917,17468.592640000003,808.9344000000019,772.2086144000028,0.048501844202848615,0.04625005110184347
AI,2025-02-10 15:54:00,BUY,35.44,35.47543999999999,2129,75527.21175999998,10.645,75.45175999998753,75537.85675999998,,,,
AI,2025-02-11 15:00:00,NEXT_DAY_EXIT,32.6305,32.597869499999995,2129,69400.86416549998,10.645,69.47033450000711,69390.21916549998,-5981.425499999999,-6147.637594500006,-0.07927483069977427,-0.0813848559938942
AXSM,2025-02-10 15:55:00,BUY,128.315,128.44331499999998,140,17982.064099999996,1.0,17.964099999998098,17983.064099999996,,,,
AXSM,2025-02-11 15:00:00,NEXT_DAY_EXIT,131.31,131.17869,140,18365.0166,1.0,18.38340000000187,18364.0166,419.30000000000064,380.95249999999874,0.023340996765771768,0.021183959412122585
SMCI,2025-02-10 15:57:00,BUY,41.5332,41.5747332,141,5862.0373812,1.0,5.85618119999949,5863.0373812,,,,
SMCI,2025-02-11 15:00:00,NEXT_DAY_EXIT,39.39,39.35061,141,5548.43601,1.0,5.553989999999629,5547.43601,-302.19120000000004,-315.6013711999997,-0.051602091820519495,-0.05382898840317557
ARVN,2025-02-11 15:38:00,BUY,17.525,17.542524999999998,1326,23261.388149999995,6.63,23.23814999999884,23268.018149999996,,,,
ARVN,2025-02-12 15:00:00,NEXT_DAY_EXIT,18.34,18.32166,1326,24294.52116,6.63,24.31883999999797,24287.89116,1080.6900000000016,1019.8730100000037,0.04650499286733246,0.0438315374960288
CFLT,2025-02-11 15:52:00,BUY,30.6,30.630599999999998,493,15100.885799999998,2.465,15.08579999999812,15103.350799999998,,,,
CFLT,2025-02-12 14:03:00,TAKE_PROFIT,36.73,36.69327,493,18089.78211,2.465,18.10788999999931,18087.31711,3022.089999999998,2983.966309999999,0.20032679738562076,0.19756982073143653
WAT,2025-02-12 15:43:00,BUY,378.04,378.41803999999996,143,54113.77971999999,1.0,54.05971999999167,54114.77971999999,,,,
WAT,2025-02-13 15:02:00,NEXT_DAY_EXIT,376.46,376.08353999999997,143,53779.94622,1.0,53.83378000000124,53778.94622,-225.94000000000585,-335.8335000000071,-0.0041794519098509175,-0.006205947834171598
NEM,2025-02-12 15:44:00,BUY,46.515,46.56151499999999,339,15784.353584999997,1.695,15.768584999997394,15786.048584999997,,,,
NEM,2025-02-13 15:00:00,NEXT_DAY_EXIT,47.565,47.517435,339,16108.410464999999,1.695,16.124534999999575,16106.715465,355.949999999999,320.6668799999995,0.02257336343115118,0.020313308822874087
MSTR,2025-02-12 15:51:00,BUY,326.7472,327.07394719999996,65,21259.806567999996,1.0,21.23856799999629,21260.806567999996,,,,
MSTR,2025-02-13 15:00:00,NEXT_DAY_EXIT,321.69,321.36831,65,20888.940150000002,1.0,20.909849999999324,20887.940150000002,-328.7180000000015,-372.8664180000008,-0.01547740883472,-0.017537736247561195
NFLX,2025-02-13 15:43:00,BUY,1038.08,1039.1180799999997,52,54034.14015999999,1.0,53.980159999990065,54035.14015999999,,,,
NFLX,2025-02-14 15:00:00,NEXT_DAY_EXIT,1056.42,1055.3635800000002,52,54878.90616000001,1.0,54.933839999994234,54877.90616000001,953.6800000000076,842.7660000000134,0.017667231812577205,0.015596628370067199
APP,2025-02-13 16:04:00,BUY,458.15,458.6081499999999,66,30268.137899999994,1.0,30.237899999995534,30269.137899999994,,,,
APP,2025-02-14 15:11:00,NEXT_DAY_EXIT,495.805,495.309195,66,32690.40687,1.0,32.72313000000122,32689.40687,2485.230000000002,2420.2689700000005,0.08218923933209654,0.07995830532061506
RDDT,2025-02-18 15:47:00,BUY,185.63,185.81562999999997,294,54629.79521999999,1.47,54.57521999999261,54631.265219999994,,,,
RDDT,2025-02-19 15:00:00,NEXT_DAY_EXIT,187.88,187.69212,294,55181.48327999999,1.47,55.23672000000204,55180.01327999999,661.5,548.7480599999978,0.012120885632710231,0.010044579011490773
BHF,2025-02-18 15:47:00,BUY,62.795,62.857794999999996,744,46766.199479999996,3.72,46.719479999995656,46769.91948,,,,
BHF,2025-02-19 15:00:00,NEXT_DAY_EXIT,63.087737,63.02464926299999,744,46890.339051671996,3.72,46.93727632800267,46886.619051671994,217.79632799999655,116.69957167199388,0.004661788358945702,0.0024951843614333686
SHAK,2025-02-19 16:01:00,BUY,111.91,112.02190999999999,682,76398.94261999999,3.41,76.32261999999633,76402.35261999999,,,,
SHAK,2025-02-20 15:00:00,NEXT_DAY_EXIT,123.18,123.05682,682,83924.75124,3.41,84.00876000000338,83921.34124,7686.140000000007,7518.988620000004,0.10070592440353865,0.09841305093570826
CDNS,2025-02-19 16:02:00,BUY,274.665,274.939665,66,18146.01789,1.0,18.127889999998047,18147.01789,,,,
CDNS,2025-02-20 15:17:00,NEXT_DAY_EXIT,271.07,270.79893,66,17872.72938,1.0,17.89062000000058,17871.72938,-237.2700000000018,-275.28851000000236,-0.01308867165456111,-0.015169903488754554
BLK,2025-02-19 16:05:00,BUY,988.25,989.2382499999999,8,7913.905999999999,1.0,7.90599999999904,7914.905999999999,,,,
BLK,2025-02-20 15:00:00,NEXT_DAY_EXIT,983.625,982.641375,8,7861.131,1.0,7.868999999999687,7860.131,-37.0,-54.774999999999686,-0.0046799898811029595,-0.006920486484615192
LOW,2025-02-21 15:52:00,BUY,239.46,239.69946,248,59445.46608,1.24,59.38607999999499,59446.706079999996,,,,
LOW,2025-02-24 15:00:00,NEXT_DAY_EXIT,236.88,236.64311999999998,248,58687.49376,1.24,58.746240000003354,58686.25376,-639.8400000000031,-760.4523200000065,-0.010774242044600403,-0.012792169156969487
HWM,2025-02-21 16:05:00,BUY,130.55,130.68055,328,42863.220400000006,1.6400000000000001,42.820399999999836,42864.860400000005,,,,
HWM,2025-02-24 15:00:00,NEXT_DAY_EXIT,130.85,130.71914999999998,328,42875.881199999996,1.6400000000000001,42.9188000000031,42874.2412,98.3999999999944,9.380799999991297,0.002297970126388226,0.00021884592443444182
INTU,2025-02-25 15:56:00,BUY,558.32,558.87832,143,79919.59976,1.0,79.83975999999723,79920.59976,,,,
INTU,2025-02-26 15:00:00,NEXT_DAY_EXIT,619.32,618.70068,143,88474.19724000001,1.0,88.5627600000023,88473.19724000001,8723.0,8552.597479999999,0.10925634044992118,0.10701367989834011
LLY,2025-03-03 15:38:00,BUY,931.615,932.5466149999999,19,17718.385684999997,1.0,17.70068499999718,17719.385684999997,,,,
LLY,2025-03-04 15:00:00,NEXT_DAY_EXIT,914.115,913.200885,19,17350.816815,1.0,17.36818500000072,17349.816815,-332.5,-369.56887000000074,-0.018784583760458988,-0.020856754098018872
COF,2025-03-03 15:53:00,BUY,196.5,196.6965,144,28324.296,1.0,28.295999999998003,28325.296,,,,
COF,2025-03-04 15:00:00,NEXT_DAY_EXIT,185.81,185.62419,144,26729.88336,1.0,26.756640000000516,26728.88336,-1539.3599999999997,-1596.4126400000002,-0.05440203562340966,-0.056359963193323745
FSLR,2025-03-06 15:41:00,BUY,131.94,132.07193999999998,180,23772.949199999995,1.0,23.749199999997472,23773.949199999995,,,,
FSLR,2025-03-07 15:00:00,NEXT_DAY_EXIT,137.56,137.42244,180,24736.0392,1.0,24.76080000000138,24735.0392,1011.6000000000008,961.0899999999995,0.04259511899348192,0.04042618211702074
ANF,2025-03-07 15:51:00,BUY,86.03,86.11603,985,84824.28955,4.925,84.73954999999393,84829.21455,,,,
ANF,2025-03-10 14:01:00,STOP_LOSS,77.4,77.32260000000001,985,76162.76100000001,4.925,76.23899999999729,76157.83600000001,-8500.549999999996,-8671.378549999994,-0.10031384400790416,-0.10222160603513443
KNF,2025-03-10 15:51:00,BUY,89.93,90.01993,543,48880.821990000004,2.715,48.831989999997504,48883.53699,,,,
KNF,2025-03-11 15:11:00,NEXT_DAY_EXIT,88.78,88.69122,543,48159.33246,2.715,48.20753999999992,48156.61746,-624.4500000000031,-726.919530000003,-0.012787723785166303,-0.014870436444660445
STLD,2025-03-10 16:05:00,BUY,119.4,119.51939999999999,296,35377.742399999996,1.48,35.34239999999545,35379.2224,,,,
STLD,2025-03-11 15:50:00,NEXT_DAY_EXIT,121.44,121.31855999999999,296,35910.29376,1.48,35.946240000002035,35908.81376,603.8399999999976,529.5913599999956,0.017085427135678323,0.014968993778676026
BILL,2025-03-11 16:00:00,BUY,44.39,44.43438999999999,832,36969.41247999999,4.16,36.93247999999403,36973.572479999995,,,,
BILL,2025-03-12 15:55:00,NEXT_DAY_EXIT,45.945,45.899055,832,38188.013759999994,4.16,38.22624000000269,38183.85375999999,1293.7599999999998,1210.2812799999972,0.03503041225501238,0.032733685138342274
NEXT,2025-03-12 15:39:00,BUY,7.085,7.092084999999999,2403,17042.280254999998,12.015,17.025254999997884,17054.295254999997,,,,
NEXT,2025-03-13 15:03:00,NEXT_DAY_EXIT,6.97,6.96303,2403,16732.161089999998,12.015,16.74890999999981,16720.14609,-276.34500000000054,-334.1491650000004,-0.016231474947071306,-0.01959325554083122
TGT,2025-03-12 16:05:00,BUY,107.35,107.45734999999998,159,17085.718649999995,1.0,17.06864999999722,17086.718649999995,,,,
TGT,2025-03-13 15:00:00,NEXT_DAY_EXIT,104.78,104.67522,159,16643.35998,1.0,16.660020000000827,16642.35998,-408.6299999999989,-444.35866999999973,-0.023940381928271946,-0.02600608572670562
CRWD,2025-03-13 15:56:00,BUY,332.48,332.81248,85,28289.0608,1.0,28.260799999997914,28290.0608,,,,
CRWD,2025-03-14 15:14:00,NEXT_DAY_EXIT,349.835,349.485165,85,29706.239025,1.0,29.73597499999869,29705.239025,1475.1749999999968,1415.178224999998,0.052198628488931545,0.050023866509328885
EWTX,2025-03-14 15:44:00,BUY,24.695,24.719694999999998,3261,80610.925395,16.305,80.53039499999247,80627.23039499999,,,,
EWTX,2025-03-17 15:46:00,NEXT_DAY_EXIT,26.44,26.41356,3261,86134.61916,16.305,86.22084000000297,86118.31416000001,5690.445000000003,5491.083765,0.07066207734359185,0.06810458126985997
EW,2025-03-14 15:54:00,BUY,69.42,69.48942,402,27934.74684,2.0100000000000002,27.906839999997516,27936.75684,,,,
EW,2025-03-17 15:43:00,NEXT_DAY_EXIT,70.92,70.84908,402,28481.33016,2.0100000000000002,28.509840000000395,28479.320160000003,603.0,542.5633199999996,0.021607605877268798,0.019421127624347383
AG,2025-03-18 15:39:00,BUY,7.227,7.234227,11644,84235.339188,58.22,84.15118799999334,84293.559188,,,,
AG,2025-03-19 15:00:00,NEXT_DAY_EXIT,7.2853,7.2780147,11644,84745.2031668,58.22,84.83003320000446,84686.9831668,678.8452000000002,393.42397879999567,0.008066971080669713,0.004667307711168557
APD,2025-03-21 15:50:00,BUY,290.22,290.51022,131,38056.83882,1.0,38.018819999996936,38057.83882,,,,
APD,2025-03-24 15:18:00,NEXT_DAY_EXIT,293.46,293.16654,131,38404.81674,1.0,38.44325999999762,38403.81674,424.43999999999374,345.9779199999961,0.011163944593756294,0.009090845164286605
PPL,2025-03-21 15:55:00,BUY,34.785,34.819784999999996,577,20091.015945,2.8850000000000002,20.070944999999654,20093.900944999998,,,,
PPL,2025-03-24 15:33:00,NEXT_DAY_EXIT,34.795,34.760205,577,20056.638285,2.8850000000000002,20.076715000001485,20053.753285000003,5.770000000002952,-40.14765999999853,0.0002874802357339404,-0.001998002284866869
APP,2025-03-24 16:06:00,BUY,339.65,339.9896499999999,54,18359.441099999996,1.0,18.341099999997255,18360.441099999996,,,,
APP,2025-03-25 15:49:00,NEXT_DAY_EXIT,345.01,344.66499,54,18611.90946,1.0,18.63054000000011,18610.90946,289.44000000000074,250.46836000000064,0.01578095097894896,0.013641739794584818
BX,2025-03-31 15:52:00,BUY,139.28,139.41928,141,19658.118479999997,1.0,19.638479999997912,19659.118479999997,,,,
BX,2025-04-01 15:38:00,NEXT_DAY_EXIT,142.58,142.43742,141,20083.67622,1.0,20.103780000001336,20082.67622,465.3000000000016,423.55774000000025,0.023693279724296464,0.02154510337942682
DKNG,2025-03-31 15:54:00,BUY,33.2,33.2332,2559,85043.7588,12.795,84.95879999998382,85056.5538,,,,
DKNG,2025-04-01 15:52:00,NEXT_DAY_EXIT,33.105,33.071895,2559,84630.979305,12.795,84.71569499999757,84618.184305,-243.10500000001528,-438.3694950000129,-0.0028614457831327095,-0.005153859113911254
MARA,2025-04-01 16:00:00,BUY,11.8003,11.812100299999999,2422,28608.906926599997,12.11,28.580326599997814,28621.016926599998,,,,
MARA,2025-04-02 15:00:00,NEXT_DAY_EXIT,12.37,12.357629999999999,2422,29930.179859999997,12.11,29.960140000001594,29918.069859999996,1379.8133999999982,1297.0529333999966,0.048278433599145715,0.0453181987462693
DELL,2025-04-03 15:39:00,BUY,77.46,77.53745999999998,1103,85523.81837999998,5.515,85.43837999998662,85529.33337999998,,,,
DELL,2025-04-04 15:00:00,NEXT_DAY_EXIT,71.86,71.78814,1103,79182.31842,5.515,79.26158000000102,79176.80342,-6176.799999999994,-6352.529959999994,-0.0722953782597469,-0.07427311436856653
MCK,2025-04-03 15:53:00,BUY,716.88,717.5968799999999,25,17939.922,1.0,17.92199999999866,17940.922,,,,
MCK,2025-04-04 15:21:00,NEXT_DAY_EXIT,689.74,689.05026,25,17226.2565,1.0,17.243500000000722,17225.2565,-678.4999999999997,-715.6655000000004,-0.03785849793549825,-0.03989011824475913
LRCX,2025-04-04 15:36:00,BUY,60.24,60.300239999999995,435,26230.604399999997,2.1750000000000003,26.204399999997037,26232.779399999996,,,,
LRCX,2025-04-07 15:00:00,NEXT_DAY_EXIT,62.295,62.232705,435,27071.226675,2.1750000000000003,27.098324999999512,27069.051675000002,893.9249999999998,836.2722750000003,0.034113545816733065,0.031878904718727605
CPRI,2025-04-04 15:43:00,BUY,14.65,14.664649999999998,1569,23008.835849999996,7.845,22.985849999996596,23016.680849999997,,,,
CPRI,2025-04-07 15:31:00,NEXT_DAY_EXIT,13.77,13.75623,1569,21583.52487,7.845,21.605129999998702,21575.67987,-1380.7200000000012,-1441.00098,-0.06006825938566558,-0.06260681066010436
COIN,2025-04-04 15:46:00,BUY,162.09,162.25208999999998,212,34397.44308,1.06,34.36307999999531,34398.503079999995,,,,
COIN,2025-04-07 15:00:00,NEXT_DAY_EXIT,158.02,157.86198000000002,212,33466.739760000004,1.06,33.5002399999986,33465.679760000006,-862.8399999999986,-932.8233199999971,-0.02510950706397676,-0.027118137025630044
BCRX,2025-04-07 15:39:00,BUY,6.775,6.781775,2470,16750.984249999998,12.35,16.734249999998294,16763.334249999996,,,,
BCRX,2025-04-08 15:10:00,NEXT_DAY_EXIT,6.505,6.498495,2470,16051.282650000001,12.35,16.067349999999408,16038.93265,-666.9000000000011,-724.4016000000006,-0.039852398523985304,-0.04321345558089081
CAT,2025-04-07 15:59:00,BUY,279.58,279.85957999999994,65,18190.872699999996,1.0,18.17269999999695,18191.872699999996,,,,
CAT,2025-04-08 15:00:00,NEXT_DAY_EXIT,274.745,274.470255,65,17840.566575,1.0,17.858424999999727,17839.566575,-314.27499999999867,-352.3061249999984,-0.017293797839616494,-0.01936612743557723
ETN,2025-04-08 15:48:00,BUY,246.62,246.86661999999998,134,33080.12708,1.0,33.04707999999715,33081.12708,,,,
ETN,2025-04-09 15:32:00,NEXT_DAY_EXIT,284.415,284.130585,134,38073.49839,1.0,38.111610000003225,38072.49839,5064.5300000000025,4991.3713099999995,0.15325196658827353,0.15088274646536015
NFLX,2025-04-09 15:43:00,BUY,938.06,938.9980599999999,30,28169.941799999997,1.0,28.14179999999851,28170.941799999997,,,,
NFLX,2025-04-10 15:01:00,NEXT_DAY_EXIT,927.38,926.45262,30,27793.5786,1.0,27.82139999999913,27792.5786,-320.3999999999985,-378.3631999999976,-0.011385199240986665,-0.013430974466036404
DVN,2025-04-10 15:36:00,BUY,27.335,27.362334999999998,2040,55819.1634,10.200000000000001,55.763399999994334,55829.363399999995,,,,
DVN,2025-04-11 15:00:00,NEXT_DAY_EXIT,28.055,28.026945,2040,57174.967800000006,10.200000000000001,57.23219999999671,57164.76780000001,1468.7999999999977,1335.4044000000008,0.026339857325772778,0.023919391493545147
Z,2025-04-10 15:54:00,BUY,61.89,61.95188999999999,417,25833.938129999995,2.085,25.808129999996297,25836.023129999994,,,,
Z,2025-04-11 15:44:00,NEXT_DAY_EXIT,61.065,61.003935,417,25438.640895,2.085,25.46410499999969,25436.555895,-344.02500000000117,-399.46723500000087,-0.013330101793504651,-0.015461637922755678
AR,2025-04-10 15:55:00,BUY,31.895,31.926894999999995,542,17304.377089999998,2.71,17.287089999997356,17307.087089999997,,,,
AR,2025-04-11 15:34:00,NEXT_DAY_EXIT,33.15,33.11685,542,17949.3327,2.71,17.967299999999526,17946.6227,680.2099999999995,639.53561,0.039347860166170215,0.03695223850635861
NOW,2025-04-11 15:49:00,BUY,782.28,783.0622799999999,24,18793.494719999995,1.0,18.774719999997615,18794.494719999995,,,,
NOW,2025-04-14 15:22:00,NEXT_DAY_EXIT,804.09,803.2859100000001,24,19278.86184,1.0,19.29815999999937,19277.86184,523.4400000000014,483.36712000000205,0.027880042951372988,0.0257185482877404
MDB,2025-04-11 16:00:00,BUY,162.24,162.40223999999998,111,18026.648639999996,1.0,18.008639999996518,18027.648639999996,,,,
MDB,2025-04-14 15:49:00,NEXT_DAY_EXIT,158.9,158.74110000000002,111,17620.262100000004,1.0,17.637899999998723,17619.262100000004,-370.74000000000035,-408.38653999999906,-0.02058678500986195,-0.022653344768095007
DAVE,2025-04-15 15:44:00,BUY,83.54,83.62353999999999,345,28850.121299999995,1.725,28.82129999999485,28851.846299999994,,,,
DAVE,2025-04-16 15:04:00,NEXT_DAY_EXIT,80.17,80.08983,345,27630.991350000004,1.725,27.658649999998417,27629.266350000005,-1162.6500000000015,-1222.5799499999998,-0.04033995690687101,-0.042374409501827956
TLN,2025-04-21 15:38:00,BUY,191.02,191.21102,151,28872.864019999997,1.0,28.844019999997045,28873.864019999997,,,,
TLN,2025-04-22 15:40:00,NEXT_DAY_EXIT,197.76,197.56224,151,29831.89824,1.0,29.861759999998213,29830.89824,1017.739999999997,957.0342199999989,0.0352842634279132,0.033145346232048886
NET,2025-04-21 15:43:00,BUY,101.42,101.52141999999999,807,81927.78593999999,4.035,81.84593999999217,81931.82093999999,,,,
NET,2025-04-22 15:00:00,NEXT_DAY_EXIT,106.35,106.24364999999999,807,85738.62555,4.035,85.82445000000497,85734.59055,3978.509999999994,3802.7696099999885,0.048609741668309926,0.046413830015871585
WMB,2025-04-22 15:43:00,BUY,58.2,58.258199999999995,335,19516.497,1.675,19.496999999997406,19518.172,,,,
WMB,2025-04-23 15:14:00,NEXT_DAY_EXIT,58.155,58.096845,335,19462.443075,1.675,19.481924999999762,19460.768075,-15.075000000000571,-57.403925000000335,-0.000773195876288689,-0.002941050268437041
VST,2025-04-23 15:44:00,BUY,119.47,119.58946999999999,172,20569.38884,1.0,20.548839999998734,20570.38884,,,,
VST,2025-04-24 15:55:00,NEXT_DAY_EXIT,124.13,124.00587,172,21329.00964,1.0,21.350359999998943,21328.00964,801.5199999999994,757.6208000000005,0.03900560810245247,0.036830650402036855
AS,2025-04-24 15:37:00,BUY,24.045,24.069045,1173,28232.989784999998,5.865,28.204784999996985,28238.854785,,,,
AS,2025-04-25 15:04:00,NEXT_DAY_EXIT,24.08,24.055919999999997,1173,28217.594159999997,5.865,28.24584000000168,28211.729159999995,41.054999999996,-27.125625000005687,0.00145560407569127,-0.0009605780831598862
TEM,2025-04-24 15:56:00,BUY,53.365,53.418364999999994,427,22809.641854999998,2.1350000000000002,22.786854999996727,22811.776854999996,,,,
TEM,2025-04-25 15:00:00,NEXT_DAY_EXIT,52.95,52.89705,427,22587.04035,2.1350000000000002,22.60965000000116,22584.90535,-177.20499999999964,-226.8715050000008,-0.007776632624379259,-0.009945367537219005
PRCH,2025-04-25 15:39:00,BUY,5.88,5.885879999999999,7967,46892.80596,39.835,46.84595999999555,46932.64096,,,,
PRCH,2025-04-28 15:02:00,NEXT_DAY_EXIT,5.79,5.78421,7967,46082.80107,39.835,46.12893000000147,46042.96607,-717.0299999999988,-889.6748900000002,-0.015306122448979567,-0.018956420772448267
INTC,2025-04-25 15:44:00,BUY,19.945,19.964944999999997,1897,37873.50066499999,9.485,37.83566499999303,37882.98566499999,,,,
INTC,2025-04-28 15:00:00,NEXT_DAY_EXIT,20.44,20.41956,1897,38735.90532,9.485,38.77468000000129,38726.42032,939.0150000000019,843.4346550000006,0.024818250188017095,0.02226420753787756
CLX,2025-04-28 15:55:00,BUY,139.085,139.224085,223,31046.970955,1.115,31.01595499999874,31048.085955000002,,,,
CLX,2025-04-29 15:38:00,NEXT_DAY_EXIT,141.1,140.9589,223,31433.8347,1.115,31.465299999998763,31432.719699999998,449.34499999999696,384.63374499999816,0.014487543588453005,0.012388323890801923
XPO,2025-04-29 15:51:00,BUY,97.11,97.20710999999999,719,69891.91208999998,3.595,69.82208999999028,69895.50708999998,,,,
XPO,2025-04-30 15:02:00,NEXT_DAY_EXIT,104.455,104.350545,719,75028.041855,3.595,75.10314500000109,75024.446855,5281.054999999999,5128.939764999998,0.0756358768406961,0.07338010665543622
WWD,2025-04-29 15:55:00,BUY,185.085,185.270085,152,28161.05292,1.0,28.132919999997966,28162.05292,,,,
WWD,2025-04-30 15:00:00,NEXT_DAY_EXIT,185.98,185.79402,152,28240.691039999998,1.0,28.268960000000106,28239.691039999998,136.03999999999724,77.63811999999713,0.004835616068292848,0.002756834532643763
VRNS,2025-04-29 15:56:00,BUY,42.89,42.93288999999999,422,18117.679579999996,2.11,18.099579999996948,18119.789579999997,,,,
VRNS,2025-04-30 15:45:00,NEXT_DAY_EXIT,42.69,42.64731,422,17997.164819999998,2.11,18.015180000000143,17995.054819999998,-84.4000000000012,-124.73476000000134,-0.0046630916297505905,-0.0068838967168625
SMCI,2025-04-30 15:50:00,BUY,31.445,31.476445,690,21718.747049999998,3.45,21.697049999998583,21722.19705,,,,
SMCI,2025-05-01 15:00:00,NEXT_DAY_EXIT,33.545,33.511455000000005,690,23122.903950000004,3.45,23.146049999997658,23119.453950000003,1449.000000000001,1397.256900000003,0.06678327238034668,0.06432392159889752
NTNX,2025-05-05 15:40:00,BUY,72.84,72.91283999999999,885,64527.86339999999,4.425,64.46339999998685,64532.28839999999,,,,
NTNX,2025-05-06 15:00:00,NEXT_DAY_EXIT,72.555,72.48244500000001,885,64146.96382500001,4.425,64.21117499999482,64142.53882500001,-252.22499999999698,-389.7495749999918,-0.003912685337726477,-0.006039605671259471
ACN,2025-05-07 15:48:00,BUY,306.245,306.551245,139,42610.623055,1.0,42.568054999998594,42611.623055,,,,
ACN,2025-05-08 15:21:00,NEXT_DAY_EXIT,311.12,310.80888,139,43202.43432,1.0,43.245680000002324,43201.43432,677.625,589.8112649999977,0.015918627242893762,0.013841558305317588
